"longitude","latitude","sst","chlc","wind_speed","wind_direction","phoebastria_immutabilis","nyear","nmonth"
-118.66259,28.528503,17.227066,0.12203523,5.1898746,300.32,1,2014,2
-125.5416,28.547539,17.536085,0.05167181,3.4246752,249.13065,1,2014,2
-117.69983,28.550018,17.136816,0.14279391,4.8928623,297.24585,1,2014,2
-138.25288,28.571083,19.415043,0.056739878,2.1542516,131.23596,1,2014,2
-122.722725,28.57371,17.476963,0.065721765,4.480547,270.89517,1,2014,2
-115.992455,28.578583,17.313055,0.17803976,5.7440057,306.7901,1,2014,2
-122.26096,28.58009,16.9935,0.07534989,4.472516,271.92197,1,2014,2
-122.190704,28.586966,16.912176,0.07745204,4.4494605,273.73697,1,2014,2
-121.63509,28.588573,16.693436,0.08421855,4.4774323,278.34726,1,2014,2
-116.977844,28.600655,17.652445,0.1253651,5.548342,300.30847,1,2014,2
-121.48859,28.60376,16.529434,0.09689295,4.535912,279.00546,1,2014,2
-123.01387,28.6086,17.692322,0.064408086,4.250753,268.92163,1,2014,2
-126.27834,28.61152,17.522245,0.050681096,3.0918117,241.61139,1,2014,2
-121.24469,28.614426,16.34323,0.11434514,4.574101,280.32724,1,2014,2
-120.66315,28.618362,16.505762,0.12753204,4.5751505,282.882,1,2014,2
