"longitude","latitude","sst","chlc","phoebastria_immutabilis","nyear","nmonth"
-126.36607,28.967602,17.155254,0.04902697,1,2014,2
-117.69682,28.967833,17.012346,0.14099187,1,2014,2
-117.646675,28.968216,17.007137,0.14562254,1,2014,2
-120.33354,28.969017,16.686085,0.12576975,1,2014,2
-116.039734,28.97003,17.405071,0.14925733,1,2014,2
-119.108444,28.971037,17.06207,0.111855745,1,2014,2
-118.16182,28.971075,16.975311,0.13665594,1,2014,2
-120.248314,28.971369,16.670986,0.11772775,1,2014,2
-119.49275,28.97249,16.661049,0.104368806,1,2014,2
-118.119484,28.973076,17.003866,0.13556658,1,2014,2
-120.290276,28.974806,16.6766,0.12674487,1,2014,2
-117.56243,28.975452,16.939907,0.14231288,1,2014,2
-117.83717,28.975649,17.038916,0.1307523,1,2014,2
-123.10739,28.975943,17.585428,0.06224478,1,2014,2
-120.86541,28.976032,16.525837,0.12732969,1,2014,2
-117.78632,28.97631,17.066027,0.13146058,1,2014,2
-115.9053,28.976402,17.278896,0.16744176,1,2014,2
-126.39399,28.976536,17.192322,0.0470854,1,2014,2
-119.7063,28.976578,16.55881,0.1072252,1,2014,2
-120.18004,28.977165,16.654106,0.11746365,1,2014,2
-125.737595,28.978527,17.304783,0.058347892,1,2014,2
-117.16384,28.978928,17.21463,0.14813885,1,2014,2
-139.14017,28.979097,19.961407,0.06549743,1,2014,2
-116.829865,28.979362,17.67622,0.12822112,1,2014,2
-119.05086,28.979748,17.130224,0.11480792,1,2014,2
-117.130714,28.980331,17.244097,0.1498852,1,2014,2
-118.85845,28.980844,17.30369,0.10947979,1,2014,2
-116.25879,28.98151,17.5113,0.1424256,1,2014,2
-118.07194,28.98179,17.010773,0.1388268,1,2014,2
-119.65463,28.986168,16.578026,0.10804772,1,2014,2
-118.178314,28.987535,16.979845,0.14284037,1,2014,2
-118.368965,28.987942,17.124117,0.14846434,1,2014,2
-125.7429,28.988028,17.288033,0.056434672,1,2014,2
-116.26598,28.988272,17.454708,0.15095334,1,2014,2
-118.8399,28.988277,17.271503,0.11733942,1,2014,2
-118.90885,28.988424,17.259201,0.11993123,1,2014,2
-118.443756,28.988684,17.273844,0.12484933,1,2014,2
-118.553276,28.989332,17.330626,0.12351735,1,2014,2
-117.48391,28.989958,17.047926,0.1358025,1,2014,2
-119.15851,28.990759,17.018208,0.111899085,1,2014,2
-118.74889,28.990973,17.257698,0.12611638,1,2014,2
-117.61042,28.99114,16.99235,0.15516739,1,2014,2
-117.724365,28.99137,17.03115,0.13699658,1,2014,2
-117.13242,28.99145,17.253513,0.1448031,1,2014,2
-116.774414,28.991518,17.715042,0.12573819,1,2014,2
-118.39158,28.991623,17.207819,0.13120808,1,2014,2
-118.62703,28.991812,17.31248,0.12831774,1,2014,2
-126.966866,28.991833,17.610777,0.052868944,1,2014,2
-117.8581,28.991919,17.007624,0.12771426,1,2014,2
-117.65099,28.992666,16.99842,0.14792258,1,2014,2
-119.01009,28.992975,17.139452,0.11800078,1,2014,2
-118.09093,28.993462,17.047852,0.14027995,1,2014,2
-116.220055,28.993773,17.449085,0.15169638,1,2014,2
-123.17815,28.995577,17.468336,0.06783064,1,2014,2
-118.48237,28.995735,17.30849,0.122759975,1,2014,2
-126.4629,28.995884,17.269617,0.046795428,1,2014,2
-117.95639,28.996117,17.054014,0.13258962,1,2014,2
-118.34787,28.996202,17.044815,0.14828397,1,2014,2
-121.01525,28.996208,16.434496,0.13389698,1,2014,2
-120.21332,28.996653,16.671762,0.12311927,1,2014,2
-116.02869,28.997215,17.360693,0.15566827,1,2014,2
-120.88594,28.997295,16.554024,0.13009275,1,2014,2
-118.95084,28.99745,17.166737,0.11326576,1,2014,2
-118.515526,28.997713,17.322304,0.1256855,1,2014,2
-118.9199,28.998001,17.218044,0.115340106,1,2014,2
-118.8205,28.998608,17.25597,0.11029206,1,2014,2
-125.718414,28.998802,17.315765,0.05820733,1,2014,2
-118.6788,28.999474,17.317677,0.117881365,1,2014,2
-118.05668,28.999584,17.032427,0.12787306,1,2014,2
-118.76839,29.000628,17.250095,0.1271488,1,2014,2
-119.45473,29.001383,16.73828,0.107759096,1,2014,2
-116.71774,29.001644,17.72836,0.12832157,1,2014,2
-116.206055,29.001654,17.434038,0.1501393,1,2014,2
-115.988396,29.002962,17.331053,0.1525513,1,2014,2
-116.30611,29.003017,17.45045,0.14157183,1,2014,2
-119.191284,29.003252,17.005072,0.11963205,1,2014,2
-118.59883,29.003414,17.32626,0.12548023,1,2014,2
-119.13722,29.004072,17.070532,0.12064833,1,2014,2
-119.78677,29.004578,16.586092,0.12462842,1,2014,2
-119.650856,29.004606,16.64175,0.10988591,1,2014,2
-120.18456,29.004753,16.656815,0.12486019,1,2014,2
-121.06858,29.004948,16.409628,0.1319626,1,2014,2
-117.06427,29.005058,17.326962,0.15264769,1,2014,2
-118.20677,29.007013,16.962734,0.14723173,1,2014,2
-117.52159,29.007278,17.01611,0.13408972,1,2014,2
-120.929985,29.00745,16.496834,0.13084827,1,2014,2
-119.580986,29.00815,16.687216,0.107608855,1,2014,2
-118.140686,29.008705,17.023266,0.14548759,1,2014,2
-117.77307,29.0099,17.03394,0.14246161,1,2014,2
-117.090225,29.010138,17.299862,0.15221204,1,2014,2
-120.96021,29.010143,16.456255,0.12837297,1,2014,2
-118.02885,29.01077,17.02717,0.14103839,1,2014,2
-119.04958,29.010956,17.135128,0.10979711,1,2014,2
-119.2235,29.012077,16.967884,0.113225654,1,2014,2
-115.8469,29.012877,17.232141,0.16809455,1,2014,2
-126.53515,29.013493,17.316938,0.04966447,1,2014,2
-116.36015,29.013952,17.43851,0.14274265,1,2014,2
-116.674675,29.01452,17.705564,0.13033578,1,2014,2
-117.580086,29.014612,16.981586,0.14693932,1,2014,2
-121.51711,29.014677,16.431713,0.09573315,1,2014,2
-123.24657,29.015392,17.460186,0.056375805,1,2014,2
-139.1939,29.015625,19.954033,0.06880912,1,2014,2
-118.70115,29.018377,17.292538,0.113728575,1,2014,2
-117.693596,29.019253,17.013258,0.14187524,1,2014,2
-116.83923,29.020025,17.634615,0.12627527,1,2014,2
-117.41881,29.020617,17.07093,0.13563491,1,2014,2
-127.00822,29.022953,17.577015,0.051606484,1,2014,2
-119.77248,29.022953,16.59786,0.11804427,1,2014,2
-117.4108,29.023502,17.101416,0.13496548,1,2014,2
-117.01287,29.024029,17.344032,0.1494275,1,2014,2
-119.43679,29.024748,16.785234,0.11367357,1,2014,2
-117.56692,29.025,17.001574,0.13942857,1,2014,2
-118.38009,29.025082,17.103743,0.16865665,1,2014,2
-119.515366,29.025085,16.725948,0.10467099,1,2014,2
-118.807076,29.025295,17.219835,0.115700126,1,2014,2
-118.9159,29.025446,17.178823,0.11042527,1,2014,2
-118.742546,29.025778,17.234406,0.12179754,1,2014,2
-116.271706,29.02578,17.378067,0.14394051,1,2014,2
-118.20846,29.025858,16.974539,0.15024514,1,2014,2
-118.39675,29.026228,17.185644,0.13046272,1,2014,2
-116.61449,29.02662,17.494873,0.14924273,1,2014,2
-120.293015,29.027147,16.69818,0.12560174,1,2014,2
-118.49105,29.027493,17.304949,0.12972632,1,2014,2
-119.08333,29.02769,17.10656,0.10305775,1,2014,2
-117.80672,29.027828,16.973013,0.13316359,1,2014,2
-118.1168,29.027992,17.057951,0.14098306,1,2014,2
-118.77145,29.028263,17.218605,0.11869154,1,2014,2
-119.80792,29.028349,16.596853,0.11389686,1,2014,2
-121.042755,29.028374,16.453703,0.12876485,1,2014,2
-117.952896,29.028635,17.053146,0.12132826,1,2014,2
-126.60603,29.029177,17.348482,0.0531356,1,2014,2
-117.04476,29.029423,17.302174,0.13455768,1,2014,2
-117.847404,29.029493,16.978453,0.12894186,1,2014,2
-118.71949,29.029633,17.268465,0.12406905,1,2014,2
-119.2723,29.029934,16.946667,0.10707433,1,2014,2
-118.3482,29.03011,17.035034,0.15708984,1,2014,2
-121.06124,29.030622,16.419712,0.12929688,1,2014,2
-116.18482,29.031633,17.390343,0.14605674,1,2014,2
-118.50549,29.03204,17.338568,0.13198332,1,2014,2
-118.54706,29.032434,17.350422,0.12667774,1,2014,2
-118.87613,29.032566,17.209074,0.11084749,1,2014,2
-121.4933,29.03258,16.336773,0.09662341,1,2014,2
-118.60082,29.032932,17.347881,0.12118504,1,2014,2
-118.871155,29.033352,17.228598,0.11533745,1,2014,2
-118.02127,29.03365,17.026745,0.13678847,1,2014,2
-118.44597,29.033855,17.257969,0.13289464,1,2014,2
-115.9699,29.034323,17.267351,0.16050409,1,2014,2
-119.813354,29.035765,16.59012,0.10900516,1,2014,2
-120.12059,29.03606,16.639935,0.12882614,1,2014,2
-117.628365,29.036554,17.016798,0.13543123,1,2014,2
-120.67297,29.036701,16.681135,0.12786321,1,2014,2
-119.13172,29.036856,17.071737,0.116451584,1,2014,2
-118.66111,29.037107,17.307858,0.12889525,1,2014,2
-125.70765,29.03756,17.290699,0.06059896,1,2014,2
-117.711624,29.038322,17.026672,0.14222047,1,2014,2
-120.92708,29.03839,16.545078,0.12905183,1,2014,2
-115.92063,29.039227,17.264603,0.16329359,1,2014,2
-119.42813,29.0399,16.81574,0.107171685,1,2014,2
-120.7312,29.04006,16.687948,0.1314908,1,2014,2
-120.76037,29.040396,16.695667,0.13047881,1,2014,2
-116.5486,29.040607,17.439667,0.1358433,1,2014,2
-118.62824,29.04062,17.338373,0.11851329,1,2014,2
-115.800255,29.04095,17.154789,0.18292493,1,2014,2
-121.002464,29.041119,16.47981,0.12716624,1,2014,2
-118.18828,29.041283,16.995558,0.14189176,1,2014,2
-120.62199,29.041653,16.68481,0.1291482,1,2014,2
-116.16515,29.042402,17.381504,0.14667362,1,2014,2
-121.5213,29.042864,16.379478,0.10839212,1,2014,2
-116.76531,29.043467,17.671928,0.1333881,1,2014,2
-119.45575,29.04393,16.776684,0.10334403,1,2014,2
-117.53325,29.043987,17.023916,0.14885429,1,2014,2
-120.57702,29.046392,16.672892,0.12851277,1,2014,2
-119.60541,29.047329,16.692682,0.109563015,1,2014,2
-117.00021,29.047499,17.31326,0.14450929,1,2014,2
-117.64542,29.047817,17.027147,0.1445908,1,2014,2
-120.54662,29.048157,16.659643,0.13319603,1,2014,2
-117.50515,29.048397,17.076635,0.16657634,1,2014,2
-119.04095,29.04898,17.12163,0.11234548,1,2014,2
-117.45943,29.049063,17.118774,0.13839608,1,2014,2
-126.677795,29.049196,17.409365,0.048310097,1,2014,2
-116.94668,29.049707,17.41909,0.13210578,1,2014,2
-119.31634,29.049894,16.898735,0.10867334,1,2014,2
-121.42902,29.050146,16.328423,0.10256953,1,2014,2
-121.10701,29.050524,16.375528,0.13276312,1,2014,2
-127.05345,29.050873,17.542776,0.049240574,1,2014,2
-117.348145,29.051771,17.176176,0.12532556,1,2014,2
-117.44493,29.052422,17.144539,0.14682506,1,2014,2
-118.05183,29.05259,17.032162,0.13296981,1,2014,2
-116.72118,29.052837,17.679996,0.13352713,1,2014,2
-119.18778,29.053057,17.019712,0.10975299,1,2014,2
-118.14393,29.053596,17.040459,0.13795769,1,2014,2
-120.87483,29.05396,16.588753,0.13172534,1,2014,2
-117.759125,29.054527,16.985798,0.13790147,1,2014,2
-118.007416,29.057043,17.049139,0.12691046,1,2014,2
-117.86877,29.057173,17.001823,0.12961084,1,2014,2
-116.4905,29.058233,17.446762,0.12659298,1,2014,2
-117.38045,29.058723,17.162418,0.13920163,1,2014,2
-120.49998,29.058788,16.652822,0.13501437,1,2014,2
-118.979675,29.059744,17.13838,0.11349028,1,2014,2
-116.34031,29.061003,17.407036,0.13388528,1,2014,2
-118.76761,29.062534,17.176476,0.11448778,1,2014,2
-119.02677,29.062588,17.098482,0.1106555,1,2014,2
-121.0299,29.062658,16.437817,0.12895943,1,2014,2
-121.50086,29.062845,16.374447,0.10104514,1,2014,2
-118.55563,29.062857,17.340515,0.12728128,1,2014,2
-118.686356,29.063133,17.301264,0.12034059,1,2014,2
-119.237785,29.063217,16.987564,0.107227124,1,2014,2
-121.14946,29.063263,16.323915,0.136747,1,2014,2
-123.38417,29.063597,17.336777,0.0624229,1,2014,2
-121.41297,29.063843,16.288641,0.09860787,1,2014,2
-120.77837,29.063917,16.710752,0.12755601,1,2014,2
-118.74038,29.064089,17.20394,0.12092122,1,2014,2
-118.381386,29.064234,17.111383,0.16844793,1,2014,2
-118.428856,29.064356,17.231997,0.13598363,1,2014,2
-118.648056,29.064432,17.341297,0.12013224,1,2014,2
-139.31819,29.064438,20.001049,0.057491608,1,2014,2
-116.20142,29.064472,17.362438,0.14389601,1,2014,2
-118.58592,29.064793,17.348581,0.12214066,1,2014,2
-121.44374,29.064898,16.286379,0.09701682,1,2014,2
-118.82813,29.065836,17.170677,0.11817798,1,2014,2
-118.38814,29.066286,17.17123,0.13839233,1,2014,2
-116.29126,29.066315,17.361006,0.14804575,1,2014,2
-119.83451,29.066467,16.60657,0.11213206,1,2014,2
-118.9489,29.066538,17.116701,0.099309854,1,2014,2
-118.08606,29.066854,17.031982,0.12604557,1,2014,2
-119.3935,29.066973,16.867682,0.11187171,1,2014,2
-118.52562,29.06789,17.326385,0.13543864,1,2014,2
-118.859024,29.06811,17.174202,0.11491654,1,2014,2
-120.823166,29.068222,16.702837,0.13165475,1,2014,2
-120.341034,29.068619,16.664007,0.13193572,1,2014,2
-116.165215,29.069628,17.34545,0.14615509,1,2014,2
-117.326866,29.069777,17.213852,0.14393426,1,2014,2
-118.47825,29.069979,17.288708,0.13864744,1,2014,2
-116.1246,29.070227,17.329407,0.14541332,1,2014,2
-115.87519,29.07034,17.184166,0.16646978,1,2014,2
-116.4405,29.070341,17.425991,0.13765575,1,2014,2
-117.69998,29.07049,17.008635,0.13994975,1,2014,2
-116.94723,29.070902,17.393497,0.14573391,1,2014,2
-116.265396,29.071062,17.349138,0.14692636,1,2014,2
-117.50442,29.071213,17.097048,0.16462332,1,2014,2
-120.05944,29.071392,16.601362,0.12307529,1,2014,2
-118.70684,29.071959,17.250135,0.124450445,1,2014,2
-117.64873,29.072792,17.028019,0.14392021,1,2014,2
-116.87549,29.073345,17.514717,0.1354658,1,2014,2
-116.64692,29.073877,17.533722,0.13652371,1,2014,2
-121.483665,29.073997,16.30336,0.10076694,1,2014,2
-118.96264,29.074596,17.08366,0.10410529,1,2014,2
-117.532295,29.074717,17.051943,0.14718276,1,2014,2
-126.75465,29.075132,17.481823,0.050068427,1,2014,2
-120.99785,29.075542,16.473063,0.12734161,1,2014,2
-125.67815,29.075872,17.29053,0.057746403,1,2014,2
-120.45407,29.076134,16.646603,0.13497487,1,2014,2
-117.9359,29.07673,16.988115,0.12275756,1,2014,2
-117.58944,29.077023,17.025105,0.1410542,1,2014,2
-117.956696,29.077328,17.003153,0.116437525,1,2014,2
-117.841545,29.07758,16.946789,0.12694897,1,2014,2
-121.188774,29.078138,16.292847,0.13315733,1,2014,2
-116.6192,29.07828,17.439335,0.14341915,1,2014,2
-118.21463,29.079962,16.99302,0.15961659,1,2014,2
-117.4402,29.080042,17.168005,0.1369885,1,2014,2
-120.401245,29.081207,16.635801,0.13780649,1,2014,2
-117.27343,29.081306,17.207832,0.1278744,1,2014,2
-117.983925,29.081318,17.008423,0.12347119,1,2014,2
-119.34381,29.08199,16.884636,0.11461936,1,2014,2
-117.79304,29.082237,16.93482,0.13213958,1,2014,2
-139.38348,29.082521,20.005041,0.0728943,1,2014,2
-121.2454,29.082968,16.248678,0.12494303,1,2014,2
-127.09045,29.086857,17.530422,0.06049545,1,2014,2
-118.18138,29.087282,17.014591,0.14640461,1,2014,2
-119.26853,29.08729,16.958002,0.11064474,1,2014,2
-116.57607,29.087868,17.38532,0.14095236,1,2014,2
-123.46092,29.088943,17.336052,0.0605731,1,2014,2
-120.97347,29.089155,16.513783,0.13185976,1,2014,2
-115.748245,29.08992,16.917103,0.20854503,1,2014,2
-121.29646,29.091415,16.264109,0.118876256,1,2014,2
-119.56714,29.092047,16.733849,0.10521413,1,2014,2
-117.4511,29.092093,17.138432,0.13968942,1,2014,2
-116.38417,29.092497,17.414454,0.13420415,1,2014,2
-116.89808,29.092783,17.448542,0.14755428,1,2014,2
-117.73251,29.094328,16.979046,0.13901135,1,2014,2
-117.208824,29.095139,17.223864,0.14039974,1,2014,2
-116.07367,29.0964,17.299498,0.15197751,1,2014,2
-118.87602,29.099237,17.15559,0.11134686,1,2014,2
-117.25447,29.10018,17.238031,0.12348867,1,2014,2
-118.38948,29.100182,17.164972,0.16507328,1,2014,2
-118.51292,29.100258,17.293612,0.12818547,1,2014,2
-121.36097,29.100794,16.269524,0.10765191,1,2014,2
-121.42259,29.100864,16.267902,0.09698184,1,2014,2
-118.99453,29.100895,17.075794,0.108466774,1,2014,2
-118.86144,29.101076,17.110586,0.11199883,1,2014,2
-118.114494,29.101515,17.068775,0.13964662,1,2014,2
-117.46566,29.101553,17.131042,0.14135158,1,2014,2
-116.89322,29.101748,17.419624,0.13241172,1,2014,2
-126.820335,29.102001,17.481382,0.048296906,1,2014,2
-139.44568,29.102238,20.000835,0.06331596,1,2014,2
-121.34724,29.102243,16.27498,0.11136932,1,2014,2
-116.24761,29.102482,17.318645,0.1468901,1,2014,2
-118.43024,29.102732,17.212551,0.13355438,1,2014,2
-117.956894,29.103256,16.9572,0.119892076,1,2014,2
-120.40836,29.103277,16.640926,0.13436267,1,2014,2
-116.250015,29.103647,17.312338,0.15117384,1,2014,2
-116.52456,29.103977,17.353992,0.14319457,1,2014,2
-117.66647,29.104029,17.015505,0.13816741,1,2014,2
-119.31335,29.104748,16.930328,0.11621369,1,2014,2
-119.26582,29.104944,16.965616,0.11115371,1,2014,2
-117.153435,29.105568,17.253553,0.13049527,1,2014,2
-118.897575,29.105818,17.094944,0.11492302,1,2014,2
-120.0038,29.1063,16.590647,0.13282266,1,2014,2
-118.19671,29.106302,17.070948,0.15092123,1,2014,2
-119.37858,29.106512,16.89622,0.11252375,1,2014,2
-119.33555,29.10721,16.904724,0.113208994,1,2014,2
-118.48378,29.107292,17.25716,0.12872124,1,2014,2
-118.93621,29.107853,17.067308,0.10919726,1,2014,2
-117.58663,29.108107,17.054832,0.13893375,1,2014,2
-118.951996,29.108505,17.0525,0.10102483,1,2014,2
-116.189095,29.109175,17.322416,0.14274968,1,2014,2
-117.5377,29.109552,17.072552,0.1364993,1,2014,2
-117.517075,29.109735,17.105936,0.13805497,1,2014,2
-115.857864,29.110157,17.086931,0.17723997,1,2014,2
-116.17186,29.110205,17.316835,0.14181645,1,2014,2
-118.56745,29.110395,17.308962,0.119647846,1,2014,2
-125.657745,29.110508,17.310816,0.054940227,1,2014,2
-118.62612,29.11098,17.320393,0.11140213,1,2014,2
-116.3231,29.111038,17.335442,0.15056981,1,2014,2
-123.53805,29.111397,17.303673,0.06527743,1,2014,2
-120.30592,29.111551,16.711731,0.13554709,1,2014,2
-117.39753,29.11173,17.150799,0.15133624,1,2014,2
-118.82052,29.111818,17.129168,0.11913494,1,2014,2
-117.78042,29.111874,16.944551,0.12855683,1,2014,2
-117.93046,29.112423,16.947199,0.12442297,1,2014,2
-119.037254,29.11254,17.105524,0.112979345,1,2014,2
-117.82651,29.11286,16.93112,0.12919578,1,2014,2
-116.843636,29.113314,17.535149,0.13158776,1,2014,2
-121.29006,29.113552,16.2722,0.11804178,1,2014,2
-120.957756,29.116114,16.511736,0.13152759,1,2014,2
-120.24898,29.116385,16.696363,0.124531165,1,2014,2
-127.13463,29.116617,17.527962,0.04769657,1,2014,2
-115.71159,29.116907,16.802225,0.2943247,1,2014,2
-117.44153,29.11727,17.131104,0.14418226,1,2014,2
-118.59738,29.117744,17.325487,0.11473204,1,2014,2
-118.035484,29.117765,17.022388,0.12244815,1,2014,2
-118.74853,29.118563,17.19386,0.120767914,1,2014,2
-119.8445,29.118837,16.644812,0.114350855,1,2014,2
-123.61753,29.120077,17.163528,0.06673129,1,2014,2
-119.20656,29.120832,17.013447,0.10148922,1,2014,2
-116.02696,29.121113,17.240705,0.16426009,1,2014,2
-115.808556,29.12124,17.051472,0.19810848,1,2014,2
-119.40627,29.121399,16.871307,0.10395293,1,2014,2
-116.473206,29.122856,17.397303,0.1397181,1,2014,2
-117.88213,29.12538,16.934416,0.12062023,1,2014,2
-139.5058,29.125935,19.974201,0.05497422,1,2014,2
-117.62505,29.127102,17.046463,0.14066806,1,2014,2
-120.22046,29.12851,16.660736,0.12215114,1,2014,2
-116.5059,29.129578,17.3814,0.13949023,1,2014,2
-120.1385,29.130028,16.624235,0.12910168,1,2014,2
-121.24115,29.130411,16.270042,0.12403308,1,2014,2
-121.46434,29.130533,16.287897,0.107336655,1,2014,2
-116.371506,29.131115,17.396872,0.14097033,1,2014,2
-117.10446,29.13116,17.24687,0.13195564,1,2014,2
-119.52535,29.133335,16.77354,0.109657004,1,2014,2
-126.8887,29.13341,17.54386,0.049617838,1,2014,2
-120.16416,29.133497,16.629923,0.12520748,1,2014,2
-118.6534,29.134245,17.27796,0.11692014,1,2014,2
-117.35901,29.134373,17.186905,0.13890983,1,2014,2
-116.79865,29.135128,17.573448,0.12408383,1,2014,2
-123.68492,29.135798,17.04317,0.074324295,1,2014,2
-118.234,29.136126,17.039745,0.14730754,1,2014,2
-119.14664,29.13739,17.048628,0.10128691,1,2014,2
-117.497574,29.137533,17.111359,0.12851165,1,2014,2
-118.81729,29.137566,17.109188,0.10713,1,2014,2
-116.46703,29.137568,17.367071,0.14301562,1,2014,2
-117.739044,29.137589,16.973108,0.13829497,1,2014,2
-120.1494,29.137928,16.619469,0.12820417,1,2014,2
-116.2419,29.137983,17.28596,0.14950979,1,2014,2
-118.400024,29.138119,17.158876,0.121513404,1,2014,2
-118.7436,29.138725,17.17714,0.11009078,1,2014,2
-117.48245,29.138933,17.121769,0.13872036,1,2014,2
-119.96044,29.139095,16.61585,0.12136154,1,2014,2
-118.43023,29.139248,17.196638,0.119557165,1,2014,2
-118.79036,29.139997,17.149582,0.10864777,1,2014,2
-116.16466,29.140186,17.283876,0.14361526,1,2014,2
-119.292786,29.14033,16.91202,0.10745444,1,2014,2
-125.63375,29.141064,17.289547,0.051851116,1,2014,2
-117.182625,29.141117,17.26231,0.13123924,1,2014,2
-119.42149,29.141245,16.87804,0.10631647,1,2014,2
-117.38746,29.142115,17.130335,0.13406232,1,2014,2
-116.25226,29.142838,17.293974,0.15626882,1,2014,2
-116.3272,29.142847,17.363861,0.14487138,1,2014,2
-118.66386,29.142855,17.255194,0.11289107,1,2014,2
-117.41264,29.142916,17.121069,0.13578911,1,2014,2
-115.681564,29.143064,16.680466,0.35695213,1,2014,2
-118.383675,29.143398,17.123104,0.16080433,1,2014,2
-121.502106,29.14376,16.331158,0.10386038,1,2014,2
-119.46372,29.14383,16.848673,0.10764111,1,2014,2
-116.47511,29.143993,17.367739,0.14589563,1,2014,2
-118.58143,29.144478,17.300255,0.111385554,1,2014,2
-118.91171,29.144634,17.062782,0.10263372,1,2014,2
-117.346344,29.144697,17.143543,0.13754521,1,2014,2
-121.390854,29.144938,16.252712,0.11068183,1,2014,2
-118.94131,29.14661,17.055843,0.10331506,1,2014,2
-115.8026,29.14672,16.997272,0.2393407,1,2014,2
-118.4813,29.14797,17.228327,0.1200299,1,2014,2
-117.794914,29.148375,16.924631,0.12754504,1,2014,2
-116.78535,29.149008,17.488813,0.12733497,1,2014,2
-120.07202,29.149282,16.59207,0.12397696,1,2014,2
-117.04913,29.149597,17.222458,0.12830128,1,2014,2
-116.41768,29.150135,17.378683,0.13669136,1,2014,2
-139.56784,29.150381,20.007874,0.0693821,1,2014,2
-119.26713,29.150433,16.94002,0.10923878,1,2014,2
-121.18693,29.15045,16.325815,0.13470665,1,2014,2
-118.186745,29.150497,17.10726,0.1483081,1,2014,2
-117.57733,29.151012,17.06621,0.13045315,1,2014,2
-119.08562,29.15111,17.131332,0.101565436,1,2014,2
-127.17589,29.151377,17.541409,0.044060413,1,2014,2
-116.58431,29.151596,17.349918,0.14063425,1,2014,2
-119.852974,29.1516,16.664057,0.12037861,1,2014,2
-118.70487,29.151617,17.213047,0.10988357,1,2014,2
-117.946014,29.152363,16.98299,0.1229009,1,2014,2
-119.03399,29.153095,17.127153,0.10500883,1,2014,2
-118.9995,29.154118,17.098274,0.10670951,1,2014,2
-120.975975,29.154451,16.452953,0.1238076,1,2014,2
-120.48705,29.154818,16.63983,0.13243231,1,2014,2
-115.76654,29.155312,16.96215,0.2726801,1,2014,2
-118.24647,29.15594,17.041246,0.14296734,1,2014,2
-118.09432,29.155981,17.107573,0.12465068,1,2014,2
-117.02744,29.156317,17.248905,0.12981422,1,2014,2
-126.954094,29.15723,17.520702,0.052622274,1,2014,2
-116.97475,29.158468,17.2812,0.13100177,1,2014,2
-116.58791,29.158627,17.38709,0.13598323,1,2014,2
-118.957756,29.158836,17.064434,0.099174574,1,2014,2
-118.64908,29.159496,17.295694,0.110158615,1,2014,2
-116.74964,29.159847,17.516926,0.12360565,1,2014,2
-123.737404,29.159916,16.979551,0.065066844,1,2014,2
-121.365776,29.16018,16.25066,0.102960415,1,2014,2
-117.527725,29.161013,17.08783,0.13227522,1,2014,2
-119.50207,29.161266,16.812937,0.109246,1,2014,2
-120.02068,29.162092,16.588055,0.1229205,1,2014,2
-116.20473,29.16216,17.280844,0.14501426,1,2014,2
-118.545815,29.162169,17.28206,0.11893627,1,2014,2
-121.680756,29.162237,16.595837,0.10188477,1,2014,2
-121.62036,29.162277,16.561295,0.10903414,1,2014,2
-116.38384,29.162842,17.387253,0.14014564,1,2014,2
-121.561035,29.163105,16.415302,0.10177506,1,2014,2
-115.94957,29.164028,17.081066,0.1691483,1,2014,2
-116.313034,29.164167,17.323355,0.1438169,1,2014,2
-119.23949,29.165085,16.978443,0.10340845,1,2014,2
-121.73895,29.165289,16.551329,0.1058034,1,2014,2
-117.978134,29.166162,17.02068,0.12608634,1,2014,2
-139.62909,29.16705,20.045,0.055037495,1,2014,2
-116.923836,29.167368,17.374464,0.13127968,1,2014,2
-121.13972,29.16789,16.343044,0.13641037,1,2014,2
-117.827446,29.169523,16.910616,0.1223216,1,2014,2
-118.84726,29.170391,17.075626,0.1038775,1,2014,2
-117.12384,29.173899,17.250622,0.13776161,1,2014,2
-116.12409,29.174072,17.288479,0.14189501,1,2014,2
-127.222466,29.174404,17.597088,0.043362986,1,2014,2
-116.71722,29.174978,17.535973,0.122429274,1,2014,2
-118.176,29.17503,17.140116,0.13257626,1,2014,2
-119.060875,29.175041,17.138197,0.099953495,1,2014,2
-118.40815,29.175117,17.165602,0.11864205,1,2014,2
-116.15203,29.17513,17.251194,0.14701632,1,2014,2
-118.385025,29.175505,17.138779,0.13904175,1,2014,2
-117.943756,29.17555,17.011917,0.12435587,1,2014,2
-116.41744,29.175701,17.370384,0.14281675,1,2014,2
-121.79091,29.175777,16.484385,0.101492345,1,2014,2
-118.57588,29.175852,17.27021,0.10968227,1,2014,2
-119.486725,29.176107,16.802504,0.11093196,1,2014,2
-118.83665,29.176138,17.091238,0.10456763,1,2014,2
-116.60253,29.176172,17.364378,0.13137265,1,2014,2
-115.74803,29.176432,16.815401,0.31528196,1,2014,2
-116.87231,29.176538,17.329195,0.13265131,1,2014,2
-119.45568,29.176758,16.830305,0.114691965,1,2014,2
-119.06302,29.177002,17.151976,0.0938515,1,2014,2
-116.29274,29.177017,17.32488,0.14276937,1,2014,2
-118.48062,29.177122,17.228542,0.11380629,1,2014,2
-119.968216,29.177317,16.60549,0.11841994,1,2014,2
-117.91856,29.177458,16.958513,0.12564854,1,2014,2
-119.00872,29.177513,17.118427,0.09864592,1,2014,2
-118.70999,29.177794,17.187931,0.103506565,1,2014,2
-116.20495,29.178078,17.256964,0.15984589,1,2014,2
-117.30316,29.178078,17.142546,0.13774411,1,2014,2
